,WAREHOUSE_IDENTIFIER,Dateid,SHIPMENT_NUMBER,ORDER_NUMBER,CUSTOMER_NUMBER,VENDOR_IDENTIFIER,COMPANY_IDENTIFIER,ITEM_NUMBER,Profit,AVERAGE_COST_PRICE,SALES_AMOUNT,INVOICE_AMOUNT,COST_PRICE
2505,10634858,2506,20190520,3804736,2486,98859979,98832975,603969,0.0,0.0,17.65,17.65,17.65
2506,10634859,2507,20171124,1478740,437,98859979,98832975,316976,0.0,0.0,24.75,24.75,24.75
2507,10634858,2508,20180318,3523421,1811,98859979,98832975,411363,0.0,0.0,12.79,12.79,12.79
2508,10634858,2509,20190403,3772895,2014,98859979,98832975,472852,0.0,0.0,16.94,16.94,16.94
2509,10634856,2510,20200207,6579920,387,98859979,98832975,840900,0.0,0.0,15.48,15.48,15.48
2510,10634858,2511,20190924,3884145,2674,98859979,98832975,472860,0.0,0.0,21.38,21.38,21.38
2511,10634856,2512,20200112,6532783,1691,98859979,98832975,6202964,0.0,0.0,14.04,14.04,14.04
2512,10634856,2513,20191128,6462738,387,98859979,98832975,901504,0.0,0.0,0.0,0.0,0.0
2513,10634858,2514,20190909,3874752,2020,98859979,98832975,6202741,0.0,0.0,26.18,26.18,26.18
2514,10634857,2515,20200621,5411240,985,98859979,98832975,547737,0.0,0.0,16.38,16.38,16.38
2515,10634856,2516,20191010,6369056,387,98859979,98832975,2479798,0.0,0.0,26.18,26.18,26.18
2516,10634856,2517,20171109,6698441,387,98859979,98832975,825448,0.0,0.0,12.95,12.95,12.95
2517,10634857,2518,20200214,5304637,652,98859979,98832975,548487,0.0,0.0,16.8,16.8,16.8
2518,10634858,2519,20200503,3209106,2438,98859979,98832975,618371,0.0,0.0,31.88,31.88,31.88
2519,10634857,2520,20200527,5391308,12001,98859979,98832971,588822,0.0,0.0,32.45,32.45,32.45
2520,10634856,2521,20181017,6589968,387,98859979,98832975,411447,0.0,0.0,12.79,12.79,12.79
2521,10634857,2522,20190414,5109970,646,98859979,98832975,901496,0.0,0.0,21.12,21.12,21.12
2522,10634856,2523,20180408,6210507,2142,98859979,98832975,588822,0.0,0.0,25.62,25.62,25.62
2523,10634857,2524,20180501,5739695,2645,98859979,98832975,721803,0.0,0.0,25.62,25.62,25.62
2524,10634858,2525,20190823,3864146,2438,98859979,98832975,472860,0.0,0.0,21.38,21.38,21.38
2525,10634856,2526,20181108,6633430,387,98859979,98832975,414540,0.0,0.0,32.73,32.73,32.73
2526,10634857,2527,20180328,5719205,1175,98859979,98832975,2439206,0.0,0.0,25.62,25.62,25.62
2527,10634856,2528,20190815,6268978,2013,98859979,98832975,316976,0.0,0.0,24.65,24.65,24.65
2528,10634857,2529,20180711,5785744,16139,98859979,98832971,255935,166.05,0.0,184.5,18.45,18.45
2529,10634858,2530,20190104,3719891,2312,98859981,98832975,216028,58.5,0.0,65.0,6.5,6.5
2530,10634857,2531,20200330,5341009,389,98859981,98832975,216028,39.0,0.0,45.5,6.5,6.5
2531,10634855,2532,20190122,6097600,2142,98859989,98832975,4250569,39.32,0.0,49.15,9.83,9.83
2532,10634855,2533,20180503,6259364,75454,98859989,98832975,4245767,38.49,0.0,76.98,38.49,38.49
2533,10634859,2534,20200505,1888427,468,98859993,98832971,786731,26.95,21.75,53.9,26.95,26.95
2534,10634859,2535,20190113,1677538,10615,98859993,98832971,689190,0.0,42.0,54.04,54.04,54.04
2535,10634858,2536,20171122,3452764,5625,98859993,98832971,145912,87.96000000000001,17.5,109.95,21.99,21.99
2536,10634858,2537,20180904,3637492,6764,98859993,98832971,919100,0.0,22.0,31.06,31.06,31.06
2537,10634857,2538,20190422,5115580,10622,98859993,98832971,163139,74.85,14.18,99.8,24.95,24.95
2538,10634859,2539,20190413,1719238,151,98859993,98832971,145912,90.79,9.73,103.76,12.97,12.97
2539,10634858,2540,20200316,3169939,7397,98859993,98832971,163139,0.0,11.34,0.0,0.0,0.0
2540,10634858,2541,20180813,3621896,6423,98859993,98832971,359653,0.0,14.0,18.25,18.25,18.25
2541,10634857,2542,20200929,5490563,1994,98859993,98832971,145912,0.0,18.99,20.88,20.88,20.88
2542,10634857,2543,20200522,5387889,2472,98859993,98832971,572537,85.5,21.75,114.0,28.5,28.5
2543,10634856,2544,20190904,6303692,4094,98859993,98832972,919100,32.5,21.5,65.0,32.5,32.5
2544,10634859,2545,20200623,1911755,15093,98859993,98832971,919100,63.10000000000001,21.4,94.65,31.55,31.55
2545,10634856,2546,20180905,6508366,4091,98859993,98832972,838243,96.75,24.32,129.0,32.25,32.25
2546,10634858,2547,20200417,3195293,10795,98859993,98832971,257071,0.0,21.01,27.56,27.56,27.56
2547,10634856,2548,20180525,6312068,4107,98859993,98832972,838243,0.0,18.01,0.0,0.0,0.0
2548,10634856,2549,20190804,6248297,16281,98859993,98832972,6226179,29.95,24.0,59.9,29.95,29.95
2549,10634856,2550,20190605,6132801,10769,98859993,98832972,719310,-14.98,-5.63,-7.49,7.49,7.49
2550,10634858,2551,20190908,3874833,10625,98859993,98832971,838243,0.0,26.79,35.02,35.02,35.02
2551,10634859,2552,20191215,1825445,15759,98859993,98832971,719310,0.0,31.0,39.5,39.5,39.5
2552,10634858,2553,20200218,3153329,6759,98859993,98832971,163139,96.03,28.0,128.04,32.01,32.01
2553,10634858,2554,20190712,3837944,6613,98859993,98832971,719310,31.5,22.5,63.0,31.5,31.5
2554,10634857,2555,20190921,5215613,10618,98859993,98832971,719310,63.0,22.5,94.5,31.5,31.5
2555,10634859,2556,20180627,1579738,347,98859993,98832971,838243,24.99,18.0,49.98,24.99,24.99
2556,10634858,2557,20190220,3747794,5625,98859993,98832971,163139,118.24000000000001,25.0,147.8,29.56,29.56
2557,10634858,2558,20180613,3585272,6716,98859993,98832971,919100,0.0,22.07,31.56,31.56,31.56
2558,10634857,2559,20200909,5473810,10622,98859993,98832971,163139,99.75,18.47,119.7,19.95,19.95
2559,10634856,2560,20200406,6681428,4099,98859993,98832972,257071,0.0,22.45,35.95,35.95,35.95
2560,10634857,2561,20200720,5433386,16359,98859993,98832971,6226179,0.0,23.0,0.0,0.0,0.0
2561,10634858,2562,20200702,3254705,6645,98859993,98832971,572537,0.0,27.47,34.95,34.95,34.95
2562,10634857,2563,20180528,5756833,694,98859993,98832971,359653,54.75,14.0,73.0,18.25,18.25
2563,10634857,2564,20180627,5776850,16473,98859993,98832971,145912,194.25,9.52,207.2,12.95,12.95
2564,10634859,2565,20201029,1971785,1078,98859993,98832971,6299572,0.0,12.35,0.0,0.0,0.0
2565,10634857,2566,20190520,5134309,10718,98859993,98832971,163139,75.8,11.35,94.75,18.95,18.95
2566,10634856,2567,20180715,6408281,16081,98859993,98832972,838243,106.0,18.0,132.5,26.5,26.5
2567,10634859,2568,20180409,1539136,768,98859993,98832971,145912,12.02,9.57,24.04,12.02,12.02
2568,10634857,2569,20190603,5143081,10724,98859993,98832971,163139,0.0,11.0,18.95,18.95,18.95
2569,10634857,2570,20190502,5122914,1662,98859993,98832971,145912,0.0,10.0,0.0,0.0,0.0
2570,10634859,2571,20200930,1958358,10616,98859993,98832971,572537,0.0,24.5,31.5,31.5,31.5
2571,10634859,2572,20201023,1968739,734,98859993,98832971,359653,0.0,29.99,38.95,38.95,38.95
2572,10634858,2573,20200727,3270977,6625,98859993,98832971,359653,53.0,19.0,79.5,26.5,26.5
2573,10634856,2574,20180623,6368297,4106,98859993,98832972,838243,149.70000000000002,18.0,174.65,24.95,24.95
2574,10634858,2575,20190708,3835418,10986,98859993,98832971,919100,0.0,21.16,31.56,31.56,31.56
2575,10634858,2576,20180208,3500667,6613,98859993,98832971,163139,0.0,24.5,0.0,0.0,0.0
2576,10634859,2577,20190812,1769023,10517,98859993,98832971,919100,0.0,21.5,32.5,32.5,32.5
2577,10634858,2578,20181026,3674523,10878,98859993,98832971,359653,21.95,17.0,43.9,21.95,21.95
2578,10634859,2579,20200408,1874456,10670,98859993,98832971,570192,0.0,31.0,36.95,36.95,36.95
2579,10634857,2580,20180724,5794606,10619,98859993,98832971,838243,74.85,19.0,99.8,24.95,24.95
2580,10634856,2581,20180923,6545646,4098,98859993,98832972,163139,165.0,12.48,180.0,15.0,15.0
2581,10634858,2582,20180430,3553268,6423,98859993,98832971,163139,41.08,13.73,61.62,20.54,20.54
2582,10634856,2583,20190925,6342108,10866,98859993,98832972,838243,69.89999999999999,30.0,104.85,34.95,34.95
2583,10634859,2584,20200904,1944079,7331,98859994,98832975,885988,14.51,0.0,29.02,14.51,14.51
2584,10634859,2585,20171208,1485556,1107,98859994,98832971,924456,0.0,0.0,32.32,32.32,32.32
2585,10634858,2586,20180724,3609014,2438,98859994,98832975,139816,0.0,0.0,19.46,19.46,19.46
2586,10634858,2587,20200416,3195003,1819,98859994,98832975,834135,0.0,0.0,14.71,14.71,14.71
2587,10634858,2588,20190104,3719294,655,98859994,98832975,730408,0.0,0.0,19.46,19.46,19.46
2588,10634858,2589,20191226,3119461,2020,98859994,98832975,926907,0.0,0.0,32.04,32.04,32.04
2589,10634857,2590,20190401,5101400,2789,98859994,98832975,2401891,0.0,0.0,80.64,80.64,80.64
2590,10634857,2591,20190108,5909413,2142,98859994,98832975,885988,0.0,0.0,19.26,19.26,19.26
2591,10634856,2592,20190419,6931169,387,98859994,98832975,924456,0.0,0.0,32.04,32.04,32.04
2592,10634858,2593,20181209,3705794,11002,98859994,98832971,924456,0.0,0.0,32.72,32.72,32.72
2593,10634859,2594,20181226,1668933,2972,98859994,98832975,834135,0.0,0.0,14.71,14.71,14.71
2594,10634859,2595,20200716,1920967,7331,98859994,98832975,834135,16.21,0.0,32.42,16.21,16.21
2595,10634859,2596,20181224,1668629,185,98859994,98832975,730408,0.0,0.0,14.71,14.71,14.71
2596,10634857,2597,20200922,5484802,2214,98859994,98832975,730408,0.0,0.0,19.46,19.46,19.46
2597,10634857,2598,20190916,5211229,10620,98859995,98832971,711895,30.25,23.87,60.5,30.25,30.25
2598,10634858,2599,20180320,3524293,10200,98860002,98832971,769513,235.71999999999997,0.0,294.65,58.93,58.93
2599,10634856,2600,20180920,6533825,16016,98860004,98832972,305748,-10.129999999999999,-2.77,-6.75,3.38,3.38
2600,10634857,2601,20190618,5153741,1496,98860011,98832975,157966,0.0,0.0,12.5,12.5,12.5
2601,10634857,2602,20180601,5759809,168,98860011,98832975,155127,0.0,0.0,16.06,16.06,16.06
2602,10634857,2603,20200727,5438247,15190,98860012,98832971,2421014,0.0,0.0,18.87,18.87,18.87
2603,10634857,2604,20200714,5426901,3910,98860012,98832975,2421014,0.0,0.0,19.11,19.11,19.11
2604,10634857,2605,20181005,5844377,985,98860013,98832975,590125,57.57000000000001,0.0,76.76,19.19,19.19
2605,10634858,2606,20200421,3198194,2486,98860013,98832975,590075,38.620000000000005,0.0,57.93,19.31,19.31
2606,10634859,2607,20181203,1658064,1869,98860013,98832975,590125,19.19,0.0,38.38,19.19,19.19
2607,10634857,2608,20181202,5885331,16473,98860013,98832971,585265,19.19,0.0,38.38,19.19,19.19
2608,10634857,2609,20200608,5401022,10989,98860013,98832971,590125,0.0,0.0,20.31,20.31,20.31
2609,10634857,2610,20190316,5951817,2142,98860026,98832975,2420156,0.0,0.0,0.0,0.0,0.0
2610,10634858,2611,20201005,3324030,2438,98860026,98832975,6227375,0.0,0.0,0.0,0.0,0.0
2611,10634859,2612,20200730,1928722,271,98860026,98832975,172965,0.0,0.0,21.33,21.33,21.33
2612,10634859,2613,20190830,1777435,10249,98860026,98832971,172981,0.0,0.0,23.95,23.95,23.95
2613,10634857,2614,20200909,5473148,1560,98860026,98832975,290395,0.0,0.0,25.38,25.38,25.38
2614,10634858,2615,20200904,3301047,2438,98860026,98832975,6227375,0.0,0.0,0.0,0.0,0.0
2615,10634858,2616,20190223,3750095,2438,98860026,98832975,796151,0.0,0.0,65.33,65.33,65.33
2616,10634856,2617,20190412,6918069,387,98860026,98832975,173013,0.0,0.0,25.51,25.51,25.51
2617,10634858,2618,20200321,3175258,2872,98860026,98832975,290379,0.0,0.0,32.38,32.38,32.38
2618,10634859,2619,20200203,1844002,7331,98860026,98832975,886846,0.0,0.0,39.2,39.2,39.2
2619,10634858,2620,20191130,3103771,2972,98860026,98832975,796151,0.0,0.0,48.5,48.5,48.5
2620,10634859,2621,20200725,1926182,2144,98860026,98832975,6227367,0.0,0.0,0.0,0.0,0.0
2621,10634858,2622,20200330,3181722,2872,98860026,98832975,2444727,0.0,0.0,0.0,0.0,0.0
2622,10634857,2623,20200529,5393487,2620,98860026,98832975,6270094,0.0,0.0,41.94,41.94,41.94
2623,10634856,2624,20180726,6429070,387,98860026,98832975,131847,0.0,0.0,38.85,38.85,38.85
2624,10634858,2625,20200204,3144311,643,98860026,98832975,711333,0.0,0.0,30.65,30.65,30.65
2625,10634858,2626,20190325,3767346,11041,98860026,98832971,2420156,0.0,0.0,23.95,23.95,23.95
2626,10634858,2627,20201029,3343337,1819,98860026,98832975,419911,0.0,0.0,0.0,0.0,0.0
2627,10634859,2628,20180221,1515993,271,98860026,98832975,173013,0.0,0.0,19.19,19.19,19.19
2628,10634858,2629,20190927,3888064,2806,98860026,98832975,172965,0.0,0.0,22.37,22.37,22.37
2629,10634858,2630,20191202,3104437,883,98860026,98832975,173013,0.0,0.0,25.51,25.51,25.51
2630,10634856,2631,20200322,6653166,387,98860026,98832975,796151,0.0,0.0,0.0,0.0,0.0
2631,10634857,2632,20201008,5498711,1979,98860026,98832975,290395,0.0,0.0,25.38,25.38,25.38
2632,10634858,2633,20201026,3340831,2073,98860026,98832975,711341,27.01,0.0,54.02,27.01,27.01
2633,10634857,2634,20190826,5197029,1175,98860026,98832975,173013,0.0,0.0,21.33,21.33,21.33
2634,10634858,2635,20190514,3798290,2872,98860026,98832975,419911,21.33,0.0,42.66,21.33,21.33
2635,10634859,2636,20180413,1541642,10249,98860026,98832971,172981,0.0,0.0,23.95,23.95,23.95
2636,10634857,2637,20190816,5191703,1473,98860037,98832971,311902,0.0,0.0,64.8,64.8,64.8
2637,10634857,2638,20180202,5687150,1984,98860037,98832971,813980,0.0,0.0,33.17,33.17,33.17
2638,10634857,2639,20180514,5747598,16143,98860037,98832971,584904,23.25,0.0,31.0,7.75,7.75
2639,10634858,2640,20200618,3243992,2806,98860052,98832975,618256,402.93999999999994,0.0,604.41,201.47,201.47
2640,10634859,2641,20190121,1680663,1775,98860052,98832975,618256,0.0,0.0,190.43,190.43,190.43
2641,10634859,2642,20200804,1930218,1807,98860052,98832975,618256,201.47,0.0,402.94,201.47,201.47
2642,10634859,2643,20171227,1491704,1974,98860052,98832975,463786,0.0,0.0,58.9,58.9,58.9
2643,10634856,2644,20190120,6757562,387,98860052,98832975,927715,0.0,0.0,0.0,0.0,0.0
2644,10634855,2645,20180903,6095428,2438,98860055,98832975,5709167,390.56000000000006,0.0,585.84,195.28,195.28
2645,10634855,2646,20180621,9798856,2871,98860057,98832975,3020062,23473.06,0.0,25278.68,1805.62,1805.62
2646,10634857,2647,20180715,5788088,16473,98860062,98832971,903492,0.0,0.0,33.35,33.35,33.35
2647,10634857,2648,20180809,5805171,10714,98860062,98832971,383547,0.0,0.0,64.27,64.27,64.27
2648,10634855,2649,20201103,6948607,1382,98860072,98832975,2806503,0.0,0.0,70.88,70.88,70.88
2649,10634859,2650,20201008,1961832,15838,98860079,98832971,197681,0.0,28.0,0.0,0.0,0.0
2650,10634858,2651,20171102,3437933,5680,98860079,98832971,479717,25.0,20.69,50.0,25.0,25.0
2651,10634857,2652,20181003,5843552,84,98860079,98832971,441436,36.95,26.04,73.9,36.95,36.95
2652,10634857,2653,20180801,5799822,1229,98860079,98832971,881078,0.0,14.14,16.95,16.95,16.95
2653,10634856,2654,20180121,6824349,4106,98860079,98832972,144857,0.0,27.0,36.5,36.5,36.5
2654,10634856,2655,20180301,6898887,4084,98860079,98832972,144857,0.0,27.0,36.5,36.5,36.5
2655,10634858,2656,20201003,3323666,643,98860099,98832975,6205207,0.0,0.0,35.92,35.92,35.92
2656,10634857,2657,20180403,5722326,168,98860103,98832975,539437,0.0,0.0,123.71,123.71,123.71
2657,10634856,2658,20171209,6754430,387,98860103,98832975,474023,0.0,0.0,40.72,40.72,40.72
2658,10634858,2659,20181001,3655720,47,98860103,98832975,216846,120.41,0.0,125.16,4.75,4.75
2659,10634859,2660,20180814,1601902,15093,98860104,98832971,305748,0.0,17.93,34.95,34.95,34.95
2660,10634855,2661,20200304,6621862,2872,98860106,98832975,5229455,0.0,0.0,8.74,8.74,8.74
2661,10634856,2662,20200120,6546726,2144,98860113,98832975,2494235,0.0,0.0,31.95,31.95,31.95
2662,10634856,2663,20180703,6386570,387,98860113,98832975,354449,0.0,0.0,81.15,81.15,81.15
2663,10634856,2664,20180504,6265274,387,98860113,98832975,995563,22.94,0.0,45.88,22.94,22.94
2664,10634856,2665,20180107,6797316,1307,98860113,98832975,482687,0.0,0.0,62.11,62.11,62.11
2665,10634856,2666,20171213,6760997,2142,98860113,98832975,353714,0.0,0.0,0.0,0.0,0.0
2666,10634855,2667,20200611,6770351,2972,98860119,98832975,6010078,0.0,0.0,0.0,0.0,0.0
2667,10634859,2668,20190603,1740048,2914,98860124,98832975,809756,0.0,0.0,18.7,18.7,18.7
2668,10634857,2669,20181123,5881015,1473,98860124,98832971,788299,0.0,0.0,30.06,30.06,30.06
2669,10634858,2670,20171212,3464927,2438,98860124,98832975,809889,0.0,0.0,19.47,19.47,19.47
2670,10634858,2671,20191024,3905557,11041,98860124,98832971,505990,0.0,0.0,0.0,0.0,0.0
2671,10634857,2672,20190925,5218188,2645,98860124,98832975,505990,0.0,0.0,29.13,29.13,29.13
2672,10634859,2673,20180116,1500191,15093,98860124,98832971,806141,0.0,0.0,24.89,24.89,24.89
2673,10634856,2674,20181007,6572355,387,98860124,98832975,506048,0.0,0.0,30.17,30.17,30.17
2674,10634855,2675,20200923,6897952,2300,98860125,98832975,4318424,0.0,0.0,0.0,0.0,0.0
2675,10634855,2676,20191029,6399057,2020,98860125,98832975,4318572,108.39000000000001,0.0,144.52,36.13,36.13
2676,10634855,2677,20171128,6729926,2666,98860125,98832975,4318390,0.0,0.0,0.0,0.0,0.0
2677,10634855,2678,20191211,6482173,389,98860125,98832975,4318648,0.0,0.0,3.8,3.8,3.8
2678,10634855,2679,20180510,6278049,2020,98860125,98832975,4318341,0.0,0.0,7.93,7.93,7.93
2679,10634855,2680,20190110,6735082,2013,98860125,98832975,4318374,10.71,0.0,21.42,10.71,10.71
2680,10634857,2681,20200609,5401003,1979,98860127,98832975,409565,0.0,0.0,17.93,17.93,17.93
2681,10634858,2682,20201111,3349870,2438,98860127,98832975,2440444,25.22,0.0,50.44,25.22,25.22
2682,10634857,2683,20200226,5317626,2142,98860127,98832975,6205934,0.0,0.0,17.93,17.93,17.93
2683,10634857,2684,20200729,5439524,1934,98860127,98832975,409565,0.0,0.0,17.93,17.93,17.93
2684,10634859,2685,20200515,1893352,2914,98860127,98832975,2440576,0.0,0.0,0.0,0.0,0.0
2685,10634856,2686,20190714,6210289,387,98860127,98832975,2440477,0.0,0.0,25.22,25.22,25.22
2686,10634856,2687,20180918,6526174,387,98860127,98832975,2440493,0.0,0.0,20.42,20.42,20.42
2687,10634856,2688,20190109,6731515,387,98860127,98832975,409565,0.0,0.0,17.57,17.57,17.57
2688,10634859,2689,20200506,1889265,2144,98860127,98832975,2440477,0.0,0.0,25.22,25.22,25.22
2689,10634856,2690,20180514,6289243,387,98860137,98832975,2453074,0.0,0.0,22.71,22.71,22.71
2690,10634856,2691,20200219,6600105,387,98860137,98832975,714311,0.0,0.0,22.71,22.71,22.71
2691,10634856,2692,20200314,6630167,2015,98860137,98832975,107771,0.0,0.0,17.1,17.1,17.1
2692,10634856,2693,20190919,6331352,387,98860137,98832975,2488476,0.0,0.0,0.0,0.0,0.0
2693,10634856,2694,20190531,6130516,2620,98860137,98832975,930503,0.0,0.0,22.71,22.71,22.71
2694,10634856,2695,20200409,6686467,387,98860137,98832975,2449205,0.0,0.0,46.86,46.86,46.86
2695,10634856,2696,20190430,6946441,1954,98860137,98832975,2436152,6.72,0.0,13.44,6.72,6.72
2696,10634856,2697,20200518,6737238,2972,98860141,98832975,815589,0.0,0.0,39.31,39.31,39.31
2697,10634856,2698,20190821,6275048,2620,98860141,98832975,498907,0.0,0.0,24.61,24.61,24.61
2698,10634856,2699,20180113,6801840,1819,98860141,98832975,618686,0.0,0.0,62.6,62.6,62.6
2699,10634856,2700,20180923,6544307,387,98860141,98832975,2411288,0.0,0.0,34.81,34.81,34.81
2700,10634858,2701,20181119,3690124,6659,98860145,98832971,930263,-21.88,-2.08,-10.94,10.94,10.94
2701,10634857,2702,20180228,5701882,10622,98860145,98832971,436956,0.0,12.43,16.95,16.95,16.95
2702,10634859,2703,20190326,1711778,10616,98860145,98832971,458299,0.0,20.43,22.95,22.95,22.95
2703,10634856,2704,20180423,6244501,10632,98860145,98832972,718122,35.900000000000006,13.48,53.85,17.95,17.95
2704,10634858,2705,20181219,3712192,397,98860145,98832971,436956,0.0,10.49,16.5,16.5,16.5
2705,10634856,2706,20171222,6778517,4102,98860145,98832972,436956,0.0,11.74,19.5,19.5,19.5
2706,10634857,2707,20190426,5118760,1473,98860145,98832971,458299,40.519999999999996,18.25,60.78,20.26,20.26
2707,10634858,2708,20190523,3806716,5622,98860145,98832971,458299,0.0,9.43,26.5,26.5,26.5
2708,10634856,2709,20171218,6770422,4102,98860145,98832972,930263,0.0,10.9,24.95,24.95,24.95
2709,10634857,2710,20180326,5717847,3592,98860145,98832971,930263,22.95,15.01,45.9,22.95,22.95
2710,10634858,2711,20181001,3655987,7379,98860145,98832971,143727,0.0,29.44,39.5,39.5,39.5
2711,10634857,2712,20190102,5905855,891,98860145,98832971,930263,79.5,15.51,106.0,26.5,26.5
2712,10634856,2713,20180531,6320572,11005,98860145,98832972,848374,0.0,12.5,21.5,21.5,21.5
2713,10634858,2714,20190906,3873420,16487,98860145,98832971,718122,18.99,15.98,37.98,18.99,18.99
2714,10634859,2715,20190219,1694992,468,98860145,98832971,436956,0.0,15.3,21.5,21.5,21.5
2715,10634856,2716,20171107,6682874,410,98860146,98832975,262865,71.19,0.0,81.36,10.17,10.17
2716,10634856,2717,20181013,6583848,387,98860146,98832975,2465425,0.0,0.0,52.2,52.2,52.2
2717,10634856,2718,20171221,6775920,2142,98860146,98832975,337816,0.0,0.0,81.9,81.9,81.9
2718,10634855,2719,20200729,6828883,1891,98860148,98832975,4750733,0.0,0.0,20.36,20.36,20.36
2719,10634855,2720,20190524,6107568,2701,98860148,98832975,4786265,0.0,0.0,0.0,0.0,0.0
2720,10634855,2721,20190809,6249879,2645,98860148,98832975,4722617,21.72,0.0,43.44,21.72,21.72
2721,10634855,2722,20190607,6131692,2806,98860148,98832975,4750741,0.0,0.0,45.96,45.96,45.96
