ORDER_NUMBER,ORDER_QUANTITY,SHIPPED_QUANTITY,ORDER_TYPE,PURCHASE_ORDER_NUMBER
1731016,1,1,REGULAR,0
3570372,2,2,PROMOTIONAL,0
3842837,1,0,REGULAR,0
6756281,4,4,REGULAR,0
3131781,1,1,REGULAR,0
6504127,4,4,REGULAR,0
6114066,20,20,REGULAR,0
6591580,1,1,REGULAR,0
5690806,1,1,REGULAR,0
6830128,1,1,REGULAR,0
3737825,2,2,REGULAR,0
6318179,1,1,REGULAR,0
6631484,1,1,REGULAR,0
3563694,1,1,REGULAR,0
6763002,1,1,REGULAR,0
1690532,1,1,REGULAR,0
1602573,1,1,REGULAR,0
1559361,1,1,REGULAR,0
6794571,2,2,REGULAR,0
6090487,6,6,SEASONAL,0
6396185,2,2,REGULAR,0
6866358,20,20,REGULAR,0
3711231,1,1,REGULAR,0
1498798,-1,-1,REGULAR,0
5903888,2,0,REGULAR,0
6454638,1,1,REGULAR,0
6104457,1,1,REGULAR,0
6304068,1,1,REGULAR,0
6718681,1,1,PROMOTIONAL,0
6768697,1,1,REGULAR,0
6872697,1,1,REGULAR,0
6632483,1,1,REGULAR,0
6566914,2,2,REGULAR,0
6407069,1,1,REGULAR,0
6596729,1,0,REGULAR,0
6338087,1,1,PROMOTIONAL,0
6355612,1,1,PROMOTIONAL,0
6968554,1,1,REGULAR,0
6889147,1,1,REGULAR,0
6157969,2,2,REGULAR,0
6812731,1,1,REGULAR,0
6931774,1,1,REGULAR,0
1778859,1,1,REGULAR,0
6537167,1,1,REGULAR,0
6853644,1,1,REGULAR,0
6915936,2,2,REGULAR,0
6903330,1,1,REGULAR,0
6813820,2,2,REGULAR,0
6814658,2,2,REGULAR,0
6793510,5,5,REGULAR,0
6517372,6,6,PROMOTIONAL,0
6091016,1,1,SEASONAL,0
5380936,1,0,REGULAR,0
6415131,1,0,REGULAR,0
6386708,1,1,REGULAR,0
6632642,1,1,REGULAR,0
6965851,1,0,REGULAR,0
6956034,2,2,REGULAR,0
6735418,1,1,REGULAR,0
6308281,1,1,REGULAR,0
6684660,1,1,REGULAR,0
6425000,2,2,REGULAR,0
6866786,1,1,REGULAR,0
6768076,2,2,REGULAR,0
6367250,3,3,REGULAR,0
6825864,2,2,REGULAR,0
6617854,1,1,REGULAR,0
6776631,2,2,REGULAR,0
6546531,1,1,REGULAR,0
6951237,1,1,REGULAR,0
6717894,3,3,REGULAR,0
6761486,1,1,REGULAR,0
6836014,2,2,REGULAR,0
6746139,2,2,REGULAR,0
6408697,2,2,REGULAR,0
6492406,2,2,REGULAR,0
6947944,2,2,REGULAR,0
6200120,1,1,REGULAR,0
6808901,1,1,REGULAR,0
6351292,2,2,REGULAR,0
6509288,1,1,PROMOTIONAL,0
6193493,3,3,REGULAR,0
6779282,1,1,REGULAR,0
6823134,1,1,REGULAR,0
6796586,2,2,REGULAR,0
6163203,4,4,REGULAR,0
6269285,1,1,REGULAR,0
3628674,1,1,REGULAR,0
3185833,1,1,REGULAR,0
3869744,1,1,REGULAR,0
3169405,1,1,REGULAR,0
6536568,1,1,REGULAR,0
6274510,1,1,REGULAR,0
3135981,1,1,REGULAR,0
6144262,1,1,REGULAR,0
6770696,1,1,REGULAR,0
6762957,1,1,REGULAR,0
6503457,1,1,REGULAR,0
6742419,1,1,REGULAR,0
6891832,1,1,REGULAR,0
6837292,1,1,REGULAR,0
6565499,1,1,REGULAR,0
6893928,1,1,PROMOTIONAL,0
6677376,2,2,PROMOTIONAL,0
9812070,2,2,PROMOTIONAL,?
5279232,1,1,REGULAR,0
6919605,1,1,REGULAR,0
6687674,2,0,REGULAR,0
5899657,1,1,REGULAR,0
5149799,1,1,REGULAR,0
3742870,2,2,REGULAR,0
6426027,6,6,PROMOTIONAL,0
6713618,1,1,REGULAR,0
6314320,1,1,REGULAR,0
5801654,1,1,REGULAR,0
5762242,1,1,REGULAR,0
5788189,2,2,REGULAR,0
5851873,1,1,REGULAR,0
5737481,3,3,REGULAR,0
5679650,2,2,REGULAR,0
6944156,1,1,REGULAR,0
6849575,1,1,REGULAR,0
6888000,1,1,REGULAR,0
6354837,1,1,REGULAR,0
6169569,1,1,REGULAR,0
6348388,1,1,REGULAR,0
6685915,1,1,REGULAR,0
6665578,1,1,PROMOTIONAL,0
6398927,1,1,REGULAR,0
6667389,2,2,PROMOTIONAL,0
6116281,1,1,REGULAR,0
6562928,1,1,REGULAR,0
6792324,3,3,REGULAR,0
6676375,3,3,REGULAR,0
6955641,10,10,REGULAR,0
6645177,2,2,REGULAR,0
6836838,4,4,REGULAR,0
6222338,1,1,REGULAR,0
6439978,1,0,REGULAR,0
6730349,2,2,REGULAR,0
6686845,3,0,REGULAR,0
6753693,1,0,REGULAR,0
6464883,1,0,REGULAR,0
6383405,1,1,REGULAR,0
6198499,1,1,REGULAR,0
6482953,1,1,REGULAR,0
6268301,1,1,REGULAR,0
6321853,1,1,REGULAR,0
6257755A,3,3,REGULAR,0
6400015,1,0,REGULAR,0
6292644,1,1,REGULAR,0
6643894,1,0,REGULAR,0
6245818,1,1,REGULAR,0
6871169,2,2,REGULAR,0
6783227,1,1,REGULAR,0
6102297,3,0,REGULAR,0
6790926,1,0,REGULAR,0
6373989,2,2,REGULAR,0
6815849,1,1,REGULAR,0
6864994,1,0,REGULAR,0
6840069,1,1,REGULAR,0
6316925,1,1,REGULAR,0
6893719,3,3,REGULAR,0
6225768,4,0,REGULAR,0
6767276,1,1,REGULAR,0
6428431,1,1,REGULAR,0
6743911,1,1,REGULAR,0
6814637,1,1,REGULAR,0
6645824,6,0,REGULAR,0
6787775,1,1,REGULAR,0
6926500,1,1,REGULAR,0
6697869,1,1,REGULAR,0
6272597,1,1,REGULAR,0
6961009,1,1,REGULAR,0
6842644,1,1,REGULAR,0
6812987,3,3,PROMOTIONAL,0
6878233,1,0,REGULAR,0
6212865,1,1,REGULAR,0
6519519,2,2,REGULAR,0
6936368,3,3,REGULAR,0
6809572,1,0,REGULAR,0
6119791,1,1,REGULAR,0
6907406,1,1,PROMOTIONAL,0
6812960,1,1,REGULAR,0
6562112,1,1,REGULAR,0
6353894,1,1,REGULAR,0
6596811,1,1,REGULAR,0
5384514,2,2,REGULAR,0
3791748,4,4,REGULAR,0
5305816,1,1,REGULAR,0
5278274,27,27,PROMOTIONAL,0
3904549,1,1,REGULAR,0
5268084,1,1,REGULAR,0
5324195,2,2,REGULAR,0
1481362,1,1,REGULAR,0
1659572,1,1,REGULAR,0
3821909,1,1,REGULAR,0
3329870,1,1,REGULAR,0
3708356,6,6,REGULAR,0
5933668,1,1,REGULAR,0
5745555,1,1,REGULAR,0
3670875,6,6,REGULAR,0
5512163,6,6,REGULAR,0
3354455,1,1,REGULAR,0
5716978,1,1,REGULAR,0
3912341,2,2,REGULAR,0
5434257,3,3,REGULAR,0
5269874,2,2,REGULAR,0
6779897,1,1,REGULAR,0
1968275,1,1,REGULAR,0
1767994,1,1,REGULAR,0
3868273,2,2,REGULAR,0
6969232,1,1,REGULAR,0
3599955A,6,6,REGULAR,0
6926347,1,1,REGULAR,0
6396151,6,6,REGULAR,0
5158960,1,1,REGULAR,0
3909117,1,1,REGULAR,0
6435344,1,1,REGULAR,0
5405099,1,1,REGULAR,0
5158481,1,1,REGULAR,0
5330935,3,2,REGULAR,0
5264512,1,1,REGULAR,0
5736457,3,3,REGULAR,0
1878981A,1,1,REGULAR,0
1860132,2,2,REGULAR,0
5479231,2,2,REGULAR,0
6580400,1,1,PROMOTIONAL,0
6876657,2,2,REGULAR,0
6292128,1,1,PROMOTIONAL,0
6555453,1,1,REGULAR,0
5519041,1,1,REGULAR,0
1572418,1,1,REGULAR,0
5741997,1,1,REGULAR,0
3361863,1,1,REGULAR,0
6513287,1,1,REGULAR,0
6347273,1,1,PROMOTIONAL,0
3782491,1,1,REGULAR,0
1635979,2,2,REGULAR,0
3736524,1,1,REGULAR,0
3510862,1,1,REGULAR,0
6522014,1,1,REGULAR,0
1633827,1,1,REGULAR,0
5743336,1,1,REGULAR,0
3611226,1,1,REGULAR,0
1100658,1,0,REGULAR,0
5194460,1,1,REGULAR,0
3482568,23,0,REGULAR,0
6748863,1,1,REGULAR,0
6887138,1,1,REGULAR,0
6502322,1,1,REGULAR,0
5905740,1,1,REGULAR,0
3445212,1,1,REGULAR,0
5700089,1,1,REGULAR,0
6842684,1,1,REGULAR,0
6245476,1,1,REGULAR,0
6482677,1,1,REGULAR,0
6811985,1,1,REGULAR,0
6883370,4,4,PROMOTIONAL,0
6447694,3,3,REGULAR,0
6786398,4,4,REGULAR,0
6648615,1,0,REGULAR,0
3102439,1,1,REGULAR,0
5500624,1,1,REGULAR,0
3867083,1,1,REGULAR,0
3876333,1,1,REGULAR,0
6271819,1,1,REGULAR,0
1634207,1,1,REGULAR,0
3293889,1,1,REGULAR,0
1622884,1,1,REGULAR,0
6455506,1,1,REGULAR,0
3656741,1,1,REGULAR,0
6397132,-7,-7,REGULAR,0
3598873,2,0,REGULAR,0
6689089,1,1,REGULAR,0
3894902,10,10,REGULAR,0
5195816,1,1,REGULAR,0
6350813,1,1,REGULAR,0
1559671,-6,-6,REGULAR,0
5210442,6,6,REGULAR,0
3321014,1,1,REGULAR,0
5764440,4,4,REGULAR,0
1528608,1,1,REGULAR,0
3629102,3,3,REGULAR,0
3169668,1,1,REGULAR,0
1694882,30,0,PROMOTIONAL,0
6235859,12,12,REGULAR,0
6684116,1,1,REGULAR,0
3776857,2,2,REGULAR,0
3301704,-1,-1,REGULAR,0
1577357,1,1,REGULAR,0
1922588,1,1,REGULAR,0
5415735,1,1,REGULAR,0
5780627,8,8,REGULAR,0
1910968,1,0,REGULAR,0
1732710A,1,1,REGULAR,0
1947899,1,0,REGULAR,0
3675729,1,0,REGULAR,0
6932254,1,0,REGULAR,0
5343039,1,1,REGULAR,0
5267386,1,1,REGULAR,0
3461545,1,1,REGULAR,0
6325153,1,1,REGULAR,0
6621161,1,1,REGULAR,0
6483352,10,10,BOOKING,0
6799064,1,1,REGULAR,0
6935044,2,2,BOOKING,0
5438809,1,1,PROMOTIONAL,0
5912827,1,1,REGULAR,0
3368989,1,1,REGULAR,0
6347192,1,0,REGULAR,0
3889036,1,0,REGULAR,0
3261171,1,1,REGULAR,0
3489288,1,1,REGULAR,0
1491443,1,0,REGULAR,0
6504047,1,1,REGULAR,0
5149571,1,1,REGULAR,0
5105343,1,1,REGULAR,0
5735376,1,1,REGULAR,0
6224364,1,1,REGULAR,0
5122185,1,1,REGULAR,0
3232758,1,0,REGULAR,0
5195035,1,1,REGULAR,0
6536311,20,20,EMERG TRANSFER,0
1732213,1,1,REGULAR,0
6294272,1,1,REGULAR,0
5204256,1,1,REGULAR,0
1646292,1,1,REGULAR,0
3338400,2,2,REGULAR,0
5745945,1,1,REGULAR,0
5485586,1,1,REGULAR,0
5691300A,1,1,REGULAR,0
1624664,2,2,REGULAR,0
6725076,6,6,REGULAR,0
6763586,1,0,REGULAR,0
5134000,1,1,REGULAR,0
3002464,4,4,PROMOTIONAL,0
3240147,1,1,REGULAR,0
3714964,1,1,REGULAR,0
6425171,1,1,REGULAR,0
5747234,1,1,REGULAR,0
5527544,1,1,REGULAR,0
3609796,1,1,REGULAR,0
6676653,2,2,REGULAR,0
5170420,1,1,REGULAR,0
1866070,1,0,REGULAR,0
1837546,1,1,REGULAR,0
5336959,2,2,REGULAR,0
5805139,1,0,REGULAR,0
8218078,4,4,DIRECT,5083356
8347779,1,1,DIRECT,3945593
8494609,6,6,DIRECT,0
8395429,6,6,DIRECT,3982030
8351293,4,4,DIRECT,5539167
8354405,2,2,DIRECT,4768880
8240288,3,3,DIRECT,4669430
8424828,1,1,DIRECT,4005344
8069252,3,3,DIRECT,4843697
8423369,2,2,DIRECT,4005345
8309098,2,2,DIRECT,5161861
8467256,1,1,DIRECT,4938627
8081967,1,1,DIRECT,4576597
8106763,3,3,DIRECT,4164857
8392479,2,2,DIRECT,5570993
8042994,6,6,DIRECT,4824998
8358744,1,1,DIRECT,4394702
8201240,1,1,DIRECT,5071346
8326645,1,1,DIRECT,5515930
8026106,3,3,DIRECT,4091338
8016010,1,1,DIRECT,0
8032243,1,1,DIRECT,4531329
8367312,1,1,DIRECT,4400877
8048312,2,2,DIRECT,4829231
8258168,1,1,DIRECT,5119912
8469247,1,1,DIRECT,5257603
1770786,1,1,REGULAR,0
1749686,1,1,REGULAR,0
5123588,1,1,REGULAR,0
5373778,1,1,REGULAR,0
6435615,1,1,REGULAR,0
6319969,4,4,PROMOTIONAL,0
3239046,1,1,REGULAR,0
5751954,1,1,REGULAR,0
1949449,1,1,REGULAR,0
6764867,1,1,REGULAR,0
3567443,2,2,REGULAR,0
1668838,1,1,REGULAR,0
3117780,2,2,REGULAR,0
6706666,1,1,REGULAR,0
6826745,1,1,REGULAR,0
6802524,1,1,REGULAR,0
3469230,1,0,REGULAR,0
5838628,1,1,REGULAR,0
3511805,1,1,REGULAR,0
5405272,1,1,REGULAR,0
6148273,1,1,REGULAR,0
3207299,1,1,REGULAR,0
5747719,1,1,REGULAR,0
6592966,1,1,REGULAR,0
3268525,2,2,PROMOTIONAL,0
5210966,1,1,REGULAR,0
3908511,2,2,PROMOTIONAL,0
6622992,1,1,REGULAR,0
5220367,1,1,REGULAR,0
6229109,1,1,REGULAR,0
5503108,1,1,REGULAR,0
5183444,1,1,REGULAR,0
6870460,1,1,REGULAR,0
6301981,3,3,REGULAR,0
6782197,2,2,REGULAR,0
6150596,4,4,REGULAR,0
6799832,1,1,REGULAR,0
6749878,1,1,REGULAR,0
6457279,4,4,REGULAR,0
6788901,1,1,REGULAR,0
6681869,1,1,REGULAR,0
6114940,1,1,REGULAR,0
6616807,1,1,REGULAR,0
6569820,1,0,REGULAR,0
6872150,7,0,REGULAR,0
3570117,1,1,REGULAR,0
6211466,1,1,REGULAR,0
1910526,1,1,REGULAR,0
1928471,1,0,REGULAR,0
1849324,1,1,REGULAR,0
1980761,1,1,REGULAR,0
5410844,1,0,REGULAR,0
1746193,1,0,REGULAR,0
3493626,1,1,REGULAR,0
3568193,1,1,REGULAR,0
5389704,1,0,REGULAR,0
1912954,1,0,REGULAR,0
3189505,1,1,REGULAR,0
3267718,1,1,REGULAR,0
5385763,1,0,REGULAR,0
5767233,1,1,REGULAR,0
5288805,1,1,REGULAR,0
6633132,3,3,REGULAR,0
6431122,3,3,REGULAR,0
5280417,4,4,REGULAR,0
1473603,3,3,REGULAR,0
5688877,6,0,REGULAR,0
6917825,3,3,REGULAR,0
6519791,3,3,REGULAR,0
3784357,1,1,REGULAR,0
5237451,3,3,REGULAR,0
6862737,1,1,REGULAR,0
6282427,1,1,REGULAR,0
5411170,1,1,REGULAR,0
1911035,1,1,REGULAR,0
6328102,1,1,REGULAR,0
6422191,1,1,REGULAR,0
6751814,2,2,REGULAR,0
6863134,1,1,REGULAR,0
6587272,1,1,REGULAR,0
3356791,1,1,REGULAR,0
3532899,1,1,REGULAR,0
1507944,1,1,REGULAR,0
3476394,2,0,BOOKING,0
5283383,1,1,REGULAR,0
1507749,2,2,REGULAR,0
3534443,1,1,REGULAR,0
6436388,2,2,REGULAR,0
1827722,1,1,REGULAR,0
5881323,1,1,REGULAR,0
3814060,1,1,REGULAR,0
5314835,1,1,REGULAR,0
3816907,1,1,REGULAR,0
3134870,2,2,REGULAR,0
6975261,1,1,REGULAR,0
6928357,4,4,REGULAR,0
5196455,1,1,REGULAR,0
6946264,1,1,REGULAR,0
6268918,6,6,REGULAR,0
6942152,1,1,REGULAR,0
3815423,1,1,REGULAR,0
3133777,1,1,REGULAR,0
3302843,2,2,REGULAR,0
3758612,2,2,REGULAR,0
5512137,2,2,REGULAR,0
1982323,1,0,REGULAR,0
1940963,1,1,REGULAR,0
5845374,1,0,REGULAR,0
3345735,8,8,REGULAR,0
6717602,1,1,REGULAR,0
5654502,3,3,REGULAR,0
3796840,1,1,REGULAR,0
5289235,1,1,REGULAR,0
6586218,4,4,REGULAR,0
5384894,1,1,REGULAR,0
5874039,1,1,REGULAR,0
6789597,1,1,REGULAR,0
3229639,-1,-1,REGULAR,0
6845456,1,0,REGULAR,0
3537502,1,1,REGULAR,0
6765478,3,3,REGULAR,0
6128965,1,1,REGULAR,0
1735469,2,2,REGULAR,0
3594559,1,1,REGULAR,0
3734434,1,1,REGULAR,0
1505172A,1,1,REGULAR,0
5296920,2,2,REGULAR,0
3470753,4,4,REGULAR,0
1581532,5,5,REGULAR,0
1611516,2,2,REGULAR,0
3713469,2,0,REGULAR,0
3631511,1,1,REGULAR,0
6607821,1,1,REGULAR,0
3792929,2,2,REGULAR,0
5759310,4,4,REGULAR,0
1564236,1,1,REGULAR,0
3229632,1,1,REGULAR,0
5946711,2,2,REGULAR,0
6812467,1,1,REGULAR,0
3878311,1,1,REGULAR,0
3523574,2,2,REGULAR,0
5866949,1,1,REGULAR,0
3704361,1,0,REGULAR,0
3695121,2,0,REGULAR,0
5155397,1,1,REGULAR,0
3747816,2,2,REGULAR,0
3724816,3,3,REGULAR,0
6429496,1,1,REGULAR,0
3112048,1,1,REGULAR,0
3352198,4,0,REGULAR,0
1533648,1,1,REGULAR,0
1814657,1,0,REGULAR,0
5863163,1,1,REGULAR,0
1548322,1,1,REGULAR,0
5535049,1,1,REGULAR,0
3219289,2,2,REGULAR,0
6402973,1,1,REGULAR,0
6499463,4,4,REGULAR,0
3845509,1,1,REGULAR,0
5257625,2,2,REGULAR,0
6814195,1,1,REGULAR,0
1495606,4,4,REGULAR,0
3607740,1,1,REGULAR,0
5379421,6,6,REGULAR,0
3912901,2,2,REGULAR,0
3305332,1,1,REGULAR,0
1568469,1,1,REGULAR,0
5899758,1,0,REGULAR,0
5672000,3,3,REGULAR,0
5254720,1,1,REGULAR,0
3749397,4,4,REGULAR,0
6753332,1,0,REGULAR,0
5476597,1,1,REGULAR,0
3889487,-1,-1,REGULAR,0
5141104,1,1,REGULAR,0
5118969,-1,-1,REGULAR,0
1955077,2,2,REGULAR,0
5376704,3,3,REGULAR,0
5512130,1,1,REGULAR,0
5723478,8,8,REGULAR,0
5468180,1,1,REGULAR,0
6826309,1,1,REGULAR,0
5392431,1,1,REGULAR,0
5315180,1,1,REGULAR,0
6729827,1,1,REGULAR,0
5453649,1,1,REGULAR,0
5901083,5,5,REGULAR,0
5177109,2,2,REGULAR,0
6149321,1,1,REGULAR,0
5279800,3,3,REGULAR,0
3146300,1,1,REGULAR,0
3493536,1,1,REGULAR,0
3318494,1,1,REGULAR,0
3269849,3,3,REGULAR,0
6472229,1,1,REGULAR,0
5130618,1,0,REGULAR,0
5894432,3,3,REGULAR,0
5691035,1,1,REGULAR,0
3133319,1,1,REGULAR,0
5872513,1,1,REGULAR,0
3476939,2,2,REGULAR,0
3817674,1,1,REGULAR,0
1968168,1,1,REGULAR,0
1733456,1,1,REGULAR,0
5357761,3,3,REGULAR,0
1563132,2,2,REGULAR,0
3602501,1,1,REGULAR,0
3201294,1,1,REGULAR,0
1678240,1,1,REGULAR,0
5151184,2,0,REGULAR,0
3361299,1,1,REGULAR,0
5242421,-1,-1,REGULAR,0
1527575,2,2,REGULAR,0
3865420,-1,-1,REGULAR,0
6162163,1,1,REGULAR,0
3477872,1,1,REGULAR,0
6839438,1,1,REGULAR,0
6401623,1,1,REGULAR,0
6323342,1,1,REGULAR,0
3671761,1,1,REGULAR,0
6872013,1,1,REGULAR,0
6323289,1,1,REGULAR,0
6867185,1,1,REGULAR,0
3757335,2,2,REGULAR,0
5315822,1,0,REGULAR,0
5747013,2,2,REGULAR,0
3594492,1,1,REGULAR,0
3103878,1,0,REGULAR,0
6816158,1,1,REGULAR,0
5942597,2,2,REGULAR,0
3799917,2,2,REGULAR,0
6219440,1,1,REGULAR,0
3781509,2,2,REGULAR,0
5398744,1,1,REGULAR,0
5511982,1,0,REGULAR,0
6776627,1,1,REGULAR,0
6533817,2,2,REGULAR,0
3256453,1,1,REGULAR,0
3577650,1,1,REGULAR,0
6531438,1,1,REGULAR,0
1570309,1,1,REGULAR,0
6821629,2,2,REGULAR,0
5936116,1,1,REGULAR,0
5833375,1,1,REGULAR,0
3481432,2,2,REGULAR,0
3667747,1,1,REGULAR,0
3520886,1,1,REGULAR,0
5197204,2,2,REGULAR,0
6763576,1,1,REGULAR,0
1959921,1,1,REGULAR,0
3843158,1,1,REGULAR,0
5139215,2,2,REGULAR,0
3238963,1,1,REGULAR,0
6177328,1,1,REGULAR,0
6262783,1,0,REGULAR,0
6149316,1,1,REGULAR,0
5472001,1,1,REGULAR,0
1917323,1,1,REGULAR,0
6590416,2,2,REGULAR,0
6430144,1,1,REGULAR,0
3652734,1,1,REGULAR,0
5374281,4,4,REGULAR,0
6262799,1,1,REGULAR,0
6404912,2,2,REGULAR,0
5724288,1,1,REGULAR,0
1915559,1,1,REGULAR,0
5209683,1,1,REGULAR,0
3684361,2,2,REGULAR,0
5479887,1,1,REGULAR,0
6361879,1,1,REGULAR,0
6510421,2,2,REGULAR,0
5882383,1,1,REGULAR,0
1678807,1,1,REGULAR,0
3504001,2,2,REGULAR,0
6907561,1,1,REGULAR,0
3102517,1,0,REGULAR,0
5123865,3,3,REGULAR,0
1550735,2,2,REGULAR,0
6844639,4,4,REGULAR,0
3568287,1,1,REGULAR,0
3451216,1,1,REGULAR,0
5642986,4,4,REGULAR,0
3601045,-1,-1,REGULAR,0
5320450,1,1,REGULAR,0
3835475,1,1,REGULAR,0
6287319,1,1,REGULAR,0
3582920,1,1,REGULAR,0
3882079,1,1,REGULAR,0
6981528,1,1,REGULAR,0
6389001,1,1,REGULAR,0
6877987,2,2,REGULAR,0
5228954,1,1,REGULAR,0
3350001,2,0,REGULAR,0
6773600,1,1,REGULAR,0
3642625,2,2,REGULAR,0
6573782,-1,-1,REGULAR,0
5923752,1,1,REGULAR,0
6825722,1,1,REGULAR,0
1739235,2,2,REGULAR,0
5951650,2,2,REGULAR,0
5524686,2,2,REGULAR,0
3840500,4,4,REGULAR,0
6554668,1,1,REGULAR,0
3495729,-1,-1,REGULAR,0
3504002,3,3,REGULAR,0
5665207,2,2,REGULAR,0
3355358,1,1,REGULAR,0
1921607,17,17,NON SALEABLE,0
3448939,1,1,REGULAR,0
3322186,8,8,REGULAR,0
5804468,1,1,REGULAR,0
5751008,5,0,REGULAR,0
1663054,1,0,REGULAR,0
6495101,1,1,REGULAR,0
5202539,8,8,REGULAR,0
3554092,1,1,REGULAR,0
6601903,1,1,REGULAR,0
3156812,1,1,REGULAR,0
5801066,1,1,REGULAR,0
3362101,1,1,REGULAR,0
3907668,1,1,REGULAR,0
5668528,1,1,REGULAR,0
5697071,1,1,REGULAR,0
6357975,1,1,REGULAR,0
1669601,1,1,REGULAR,0
5243737,1,1,REGULAR,0
6367592,1,1,REGULAR,0
3859204,1,1,REGULAR,0
3523634,30,30,REGULAR,0
6943526,1,1,REGULAR,0
3697522,1,0,REGULAR,0
3864145,8,8,REGULAR,0
3726924,4,4,PROMOTIONAL,0
5267184,4,4,REGULAR,0
5656430,3,3,REGULAR,0
5234416,1,0,REGULAR,0
5179849,1,1,REGULAR,0
5901899,2,2,REGULAR,0
6647710,1,1,REGULAR,0
6893558,1,1,REGULAR,0
6222456,1,1,REGULAR,0
6976556,3,3,REGULAR,0
6824551,18,18,REGULAR,0
6602606,4,4,PROMOTIONAL,0
6745422,1,1,REGULAR,0
6975410,1,1,PROMOTIONAL,0
6957983,1,1,REGULAR,0
6737985,4,4,REGULAR,0
6760167,2,2,REGULAR,0
6807209,2,2,REGULAR,0
6499265,1,1,REGULAR,0
6672483,1,1,REGULAR,0
6298134,6,6,REGULAR,0
3711351,1,1,PROMOTIONAL,0
1659332,1,1,REGULAR,0
5364478,1,1,REGULAR,0
5154383,2,2,REGULAR,0
5917828,1,1,REGULAR,0
5405921,1,0,REGULAR,0
3906411,1,1,REGULAR,0
5756584,1,1,REGULAR,0
3631373,1,0,REGULAR,0
3338312,3,3,PROMOTIONAL,0
3211251,1,0,REGULAR,0
5415962,1,1,REGULAR,0
1942566,1,1,REGULAR,0
3556619,1,1,REGULAR,0
5358400,1,0,REGULAR,0
5432728,1,0,REGULAR,0
1896525,1,1,REGULAR,0
5470835,1,1,REGULAR,0
1653943,1,1,REGULAR,0
3610946,1,1,REGULAR,0
1927470,1,1,REGULAR,0
5359918,1,0,REGULAR,0
3555147,2,2,REGULAR,0
6768085,1,1,REGULAR,0
5855984,4,4,REGULAR,0
6314744,1,1,REGULAR,0
5804507,3,3,REGULAR,0
5825182,2,2,REGULAR,0
6824137,2,2,REGULAR,0
6962070,1,1,BOOKING,0
5852309,1,1,REGULAR,0
3657961,1,1,REGULAR,0
3815278,1,1,REGULAR,0
5728206,1,1,REGULAR,0
3563080,2,0,REGULAR,0
6836328,1,1,REGULAR,0
1542924,1,1,REGULAR,0
6803246,2,2,REGULAR,0
5179257,2,0,REGULAR,0
5513884,1,1,REGULAR,0
3695120,-1,-1,REGULAR,0
3602447,2,2,REGULAR,0
3583775,4,4,REGULAR,0
1586016,3,3,REGULAR,0
3620417,1,1,REGULAR,0
1519992,1,1,REGULAR,0
6147085,1,1,REGULAR,0
3613058,1,1,REGULAR,0
1780788,1,1,REGULAR,0
5255874,1,1,REGULAR,0
5480661,1,1,REGULAR,0
3260888,1,1,REGULAR,0
5445296,1,1,REGULAR,0
1899407,1,1,REGULAR,0
6298356,1,1,REGULAR,0
5799652,1,1,REGULAR,0
6731801,1,1,REGULAR,0
5843631,1,1,REGULAR,0
6108391,1,1,REGULAR,0
6344435,1,1,REGULAR,0
6740432,5,5,REGULAR,0
6826800,1,0,REGULAR,0
6922419,1,0,REGULAR,0
6651446,1,1,REGULAR,0
6450283,1,1,REGULAR,0
6548000,1,1,REGULAR,0
6634056,1,0,REGULAR,0
6897328,1,1,REGULAR,0
6179709,1,1,REGULAR,0
6247366,1,1,REGULAR,0
6106248,2,2,REGULAR,0
1926134,4,4,EMERG TRANSFER,0
6796211,1,1,REGULAR,0
6108635,1,0,REGULAR,0
6724635,4,4,REGULAR,0
6480732,3,0,REGULAR,0
6689651,1,1,REGULAR,0
6917083,2,2,REGULAR,0
6835669,1,1,REGULAR,0
6469436,1,1,REGULAR,0
6590860,2,2,REGULAR,0
3700411,1,1,REGULAR,0
3811090,1,1,REGULAR,0
5132557,1,1,REGULAR,0
1561082,1,1,PROMOTIONAL,0
3924591,7,7,REGULAR,0
3324051,7,7,REGULAR,0
1906309,2,2,REGULAR,0
3678781,1,1,REGULAR,0
5376587,1,1,REGULAR,0
3466120,1,1,REGULAR,0
1650255,1,1,REGULAR,0
3710590,1,1,REGULAR,0
5379795,2,2,REGULAR,0
3828563,2,2,REGULAR,0
5889291,6,6,REGULAR,0
5344482,3,3,REGULAR,0
5440705,1,1,REGULAR,0
5117612,1,1,REGULAR,0
3726196,15,15,REGULAR,0
3238668,1,1,REGULAR,0
3901486,1,1,REGULAR,0
6978203,1,1,REGULAR,0
6960670,1,1,REGULAR,0
6517121,1,1,REGULAR,0
3603494,1,1,REGULAR,0
5823999,1,1,REGULAR,0
1844733,5,5,REGULAR,0
3767610,2,2,REGULAR,0
5815937,1,1,REGULAR,0
5458160,1,1,REGULAR,0
5923036,2,2,REGULAR,0
3475849,3,3,REGULAR,0
3844749,2,2,REGULAR,0
6904047,2,2,REGULAR,0
1922769,6,6,REGULAR,0
5808050,4,4,REGULAR,0
5729964,2,2,REGULAR,0
6870856,1,1,REGULAR,0
6746696,2,2,REGULAR,0
3573544,15,15,REGULAR,0
3722943,20,20,REGULAR,0
3517558,4,4,REGULAR,0
3600908,30,30,REGULAR,0
3534060,6,6,REGULAR,0
3581455,1,1,REGULAR,0
6701383,1,1,REGULAR,0
3685610,1,1,REGULAR,0
5302015,1,1,REGULAR,0
